==================================================================
fastsimcoal started on 26/06/2025 at 14:57:49

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
5638	1	data unknown	2830.1	0	0
5639	1	data unknown	2489.3	0	0
5640	1	data unknown	1075.05	0	0
5641	1	data unknown	1136.8	0	0
5642	1	data unknown	1022	0	0
5643	1	data unknown	1303.78	0	0
5644	1	data unknown	536.522	0	0
5645	1	data unknown	1121.93	0	0
5646	1	data unknown	1082.44	0	0
5647	1	data unknown	657.921	0	0
5648	1	data unknown	2171.73	0	0
5649	1	data unknown	746.811	0	0
5650	1	data unknown	618.668	0	0
5651	1	data unknown	1383.03	0	0
5652	1	data unknown	1984.78	0	0
5653	1	data unknown	674.328	0	0
5654	1	data unknown	1399.7	0	0
5655	1	data unknown	529.446	0	0
5656	1	data unknown	2595.07	0	0
5657	1	data unknown	954.636	0	0
5658	1	data unknown	659.081	0	0
5659	1	data unknown	1089.74	0	0
5660	1	data unknown	1439.19	0	0
5661	1	data unknown	874.207	0	0
5662	1	data unknown	669.209	0	0
5663	1	data unknown	2136.17	0	0
5664	1	data unknown	650.589	0	0
5665	1	data unknown	1706.6	0	0
5666	1	data unknown	248.985	0	0
5667	1	data unknown	1175.98	0	0
5668	1	data unknown	556.023	0	0
5669	1	data unknown	1044.13	0	0
5670	1	data unknown	4301.16	0	0
5671	1	data unknown	2138.93	0	0
5672	1	data unknown	808.605	0	0
5673	1	data unknown	1718.38	0	0
5674	1	data unknown	1754.06	0	0
5675	1	data unknown	2535.03	0	0
5676	1	data unknown	5296.44	0	0
5677	1	data unknown	751.846	0	0
5678	1	data unknown	1368.21	0	0
5679	1	data unknown	1403.45	0	0
5680	1	data unknown	1047.52	0	0
5681	1	data unknown	1233.54	0	0
5682	1	data unknown	1349.82	0	0
5683	1	data unknown	450.096	0	0
5684	1	data unknown	2721.63	0	0
5685	1	data unknown	1907.62	0	0
5686	1	data unknown	1381.42	0	0
5687	1	data unknown	1699.71	0	0
5688	1	data unknown	1369.57	0	0
5689	1	data unknown	2641.09	0	0
5690	1	data unknown	1029.72	0	0
5691	1	data unknown	585.594	0	0
5692	1	data unknown	2326.05	0	0
5693	1	data unknown	2682.36	0	0
5694	1	data unknown	801.083	0	0
5695	1	data unknown	1200.79	0	0
5696	1	data unknown	1538.43	0	0
5697	1	data unknown	530.811	0	0
5698	1	data unknown	621.063	0	0
5699	1	data unknown	1172.65	0	0
5700	1	data unknown	3321.02	0	0
5701	1	data unknown	563.923	0	0
5702	1	data unknown	448.456	0	0
5703	1	data unknown	2203.42	0	0
5704	1	data unknown	552.998	0	0
5705	1	data unknown	1378.36	0	0
5706	1	data unknown	1434.93	0	0
5707	1	data unknown	500.736	0	0
5708	1	data unknown	1009.21	0	0
5709	1	data unknown	743.027	0	0
5710	1	data unknown	1623.76	0	0
5711	1	data unknown	416.489	0	0
5712	1	data unknown	2140.28	0	0
5713	1	data unknown	1019.12	0	0
5714	1	data unknown	783.665	0	0
5715	1	data unknown	720.592	0	0
5716	1	data unknown	573.505	0	0
5717	1	data unknown	2196.59	0	0
5718	1	data unknown	516.308	0	0
5719	1	data unknown	1188.64	0	0
5720	1	data unknown	3306.39	0	0
5721	1	data unknown	199.165	0	0
5722	1	data unknown	964.249	0	0
5723	1	data unknown	626.183	0	0
5724	1	data unknown	500.244	0	0
5725	1	data unknown	1383.65	0	0
5726	1	data unknown	1054.9	0	0
5727	1	data unknown	1293.56	0	0
5728	1	data unknown	4262.11	0	0
5729	1	data unknown	866.398	0	0
5730	1	data unknown	944.164	0	0
5731	1	data unknown	1647.76	0	0
5732	1	data unknown	2137.99	0	0
5733	1	data unknown	868.397	0	0
5734	1	data unknown	549.164	0	0
5735	1	data unknown	877.903	0	0
5736	1	data unknown	1054.84	0	0
5737	1	data unknown	1231.8	0	0
5738	1	data unknown	1736.63	0	0
5739	1	data unknown	675.365	0	0
5740	1	data unknown	1107.01	0	0
5741	1	data unknown	1076.93	0	0
5742	1	data unknown	949.345	0	0
5743	1	data unknown	2788.13	0	0
5744	1	data unknown	2373.35	0	0
5745	1	data unknown	1254.43	0	0
5746	1	data unknown	707.989	0	0
5747	1	data unknown	796.131	0	0
5748	1	data unknown	2151.6	0	0
5749	1	data unknown	1771.6	0	0
5750	1	data unknown	886.616	0	0
5751	1	data unknown	2925.15	0	0
5752	1	data unknown	620.289	0	0
5753	1	data unknown	792.557	0	0
5754	1	data unknown	828.148	0	0
5755	1	data unknown	808.167	0	0
5756	1	data unknown	864.849	0	0
5757	1	data unknown	743.488	0	0
5758	1	data unknown	896.465	0	0
5759	1	data unknown	940.075	0	0
5760	1	data unknown	2595.85	0	0
5761	1	data unknown	1201.11	0	0
5762	1	data unknown	2818.12	0	0
5763	1	data unknown	1994.62	0	0
5764	1	data unknown	886.169	0	0
5765	1	data unknown	1059.28	0	0
5766	1	data unknown	2308.69	0	0
5767	1	data unknown	557.903	0	0
5768	1	data unknown	806.225	0	0
5769	1	data unknown	1032.41	0	0
5770	1	data unknown	1882.06	0	0
5771	1	data unknown	981.945	0	0
5772	1	data unknown	913.757	0	0
5773	1	data unknown	3650.58	0	0
5774	1	data unknown	1502.18	0	0
5775	1	data unknown	4214.07	0	0
5776	1	data unknown	1017.91	0	0
5777	1	data unknown	698.643	0	0
5778	1	data unknown	613.377	0	0
5779	1	data unknown	1938.67	0	0
5780	1	data unknown	1242.7	0	0
5781	1	data unknown	1656.35	0	0
5782	1	data unknown	2742.16	0	0
5783	1	data unknown	184.441	0	0
5784	1	data unknown	13.0081	0	0
5785	1	data unknown	593.189	0	0
5786	1	data unknown	1786.67	0	0
5787	1	data unknown	707.882	0	0
5788	1	data unknown	547.169	0	0
5789	1	data unknown	880.657	0	0
5790	1	data unknown	667.908	0	0
5791	1	data unknown	1449.96	0	0
5792	1	data unknown	756.71	0	0
5793	1	data unknown	1090.98	0	0
5794	1	data unknown	767.761	0	0
5795	1	data unknown	2583.45	0	0
5796	1	data unknown	1255.94	0	0
5797	1	data unknown	665.02	0	0
5798	1	data unknown	794.842	0	0
5799	1	data unknown	552.25	0	0
5800	1	data unknown	728.088	0	0
5801	1	data unknown	4135.87	0	0
5802	1	data unknown	745.14	0	0
5803	1	data unknown	3168.05	0	0
5804	1	data unknown	1340.21	0	0
5805	1	data unknown	2680.96	0	0
5806	1	data unknown	2476.35	0	0
5807	1	data unknown	504.589	0	0
5808	1	data unknown	688.293	0	0
5809	1	data unknown	4469.09	0	0
5810	1	data unknown	4937.75	0	0
5811	1	data unknown	2125.29	0	0
5812	1	data unknown	2944.08	0	0
5813	1	data unknown	931.721	0	0
5814	1	data unknown	1559.86	0	0
5815	1	data unknown	1041.85	0	0
5816	1	data unknown	849.766	0	0
5817	1	data unknown	1020.58	0	0
5818	1	data unknown	678.669	0	0
5819	1	data unknown	959.038	0	0
5820	1	data unknown	1136.1	0	0
5821	1	data unknown	550.697	0	0
5822	1	data unknown	1263.52	0	0
5823	1	data unknown	2025.12	0	0
5824	1	data unknown	942.76	0	0
5825	1	data unknown	862.892	0	0
5826	1	data unknown	5232.35	0	0
5827	1	data unknown	1321.98	0	0
5828	1	data unknown	1467.9	0	0
5829	1	data unknown	1789.19	0	0
5830	1	data unknown	1020	0	0
5831	1	data unknown	709.553	0	0
5832	1	data unknown	1496.19	0	0
5833	1	data unknown	1174.87	0	0
5834	1	data unknown	1879.67	0	0
5835	1	data unknown	1746.71	0	0
5836	1	data unknown	2259.27	0	0
5837	1	data unknown	2013.4	0	0
5838	1	data unknown	3074.58	0	0
5839	1	data unknown	534.359	0	0
5840	1	data unknown	680.496	0	0
5841	1	data unknown	2347.94	0	0
5842	1	data unknown	717.869	0	0
5843	1	data unknown	3129.38	0	0
5844	1	data unknown	1227.15	0	0
5845	1	data unknown	896.904	0	0
5846	1	data unknown	1247.14	0	0
5847	1	data unknown	934.921	0	0
5848	1	data unknown	597.698	0	0
5849	1	data unknown	965.996	0	0
5850	1	data unknown	1407.56	0	0
5851	1	data unknown	925.06	0	0
5852	1	data unknown	275.345	0	0
5853	1	data unknown	1062.06	0	0
5854	1	data unknown	1505.84	0	0
5855	1	data unknown	170.937	0	0
5856	1	data unknown	995.422	0	0
5857	1	data unknown	1711.38	0	0
5858	1	data unknown	1079.25	0	0
5859	1	data unknown	598.537	0	0
5860	1	data unknown	634.331	0	0
5861	1	data unknown	2232.84	0	0
5862	1	data unknown	527.409	0	0
5863	1	data unknown	1809.12	0	0
5864	1	data unknown	1357.2	0	0
5865	1	data unknown	879.116	0	0
5866	1	data unknown	1768.89	0	0
5867	1	data unknown	603.607	0	0
5868	1	data unknown	2042.89	0	0
5869	1	data unknown	1969.68	0	0
5870	1	data unknown	620.995	0	0
5871	1	data unknown	675.747	0	0
5872	1	data unknown	1528.4	0	0
5873	1	data unknown	1475.07	0	0
5874	1	data unknown	1441.21	0	0
5875	1	data unknown	1930.82	0	0
5876	1	data unknown	1587.52	0	0
5877	1	data unknown	663.795	0	0
5878	1	data unknown	984.978	0	0
5879	1	data unknown	4498.32	0	0
5880	1	data unknown	1201.15	0	0
5881	1	data unknown	319.252	0	0
5882	1	data unknown	1408.83	0	0
5883	1	data unknown	1123.84	0	0
5884	1	data unknown	935.112	0	0
5885	1	data unknown	772.77	0	0
5886	1	data unknown	4026.16	0	0
5887	1	data unknown	2320.16	0	0
5888	1	data unknown	2904.74	0	0
5889	1	data unknown	2438.36	0	0
5890	1	data unknown	700.184	0	0
5891	1	data unknown	1343.26	0	0
5892	1	data unknown	2217.1	0	0
5893	1	data unknown	1963.79	0	0
5894	1	data unknown	1598.27	0	0
5895	1	data unknown	3899.4	0	0
5896	1	data unknown	779.144	0	0
5897	1	data unknown	1960.41	0	0
5898	1	data unknown	573.391	0	0
5899	1	data unknown	592.941	0	0
5900	1	data unknown	728.424	0	0
5901	1	data unknown	520.962	0	0
5902	1	data unknown	2208.42	0	0
5903	1	data unknown	799.782	0	0
5904	1	data unknown	3797.1	0	0
5905	1	data unknown	102.768	0	0
5906	1	data unknown	360.756	0	0
5907	1	data unknown	580.914	0	0
5908	1	data unknown	1203.08	0	0
5909	1	data unknown	1147.61	0	0
5910	1	data unknown	529.644	0	0
5911	1	data unknown	691.338	0	0
5912	1	data unknown	2701.08	0	0
5913	1	data unknown	3464.27	0	0
5914	1	data unknown	684.116	0	0
5915	1	data unknown	2976.63	0	0
5916	1	data unknown	852.337	0	0
5917	1	data unknown	1343.56	0	0
5918	1	data unknown	914.982	0	0
5919	1	data unknown	802.574	0	0
5920	1	data unknown	1098.75	0	0
5921	1	data unknown	3119.17	0	0
5922	1	data unknown	1582.98	0	0
5923	1	data unknown	830.204	0	0
5924	1	data unknown	3113.6	0	0
5925	1	data unknown	2684.05	0	0
5926	1	data unknown	970.592	0	0
5927	1	data unknown	1075.76	0	0
5928	1	data unknown	1933.8	0	0
5929	1	data unknown	703.751	0	0
5930	1	data unknown	531.113	0	0
5931	1	data unknown	643.288	0	0
5932	1	data unknown	682.579	0	0
5933	1	data unknown	3628.06	0	0
5934	1	data unknown	1065.63	0	0
5935	1	data unknown	918.098	0	0
5936	1	data unknown	591.541	0	0
5937	1	data unknown	383.263	0	0
5938	1	data unknown	963.669	0	0
5939	1	data unknown	667.629	0	0
5940	1	data unknown	1927.38	0	0
5941	1	data unknown	1848.26	0	0
5942	1	data unknown	820.816	0	0
5943	1	data unknown	691.502	0	0
5944	1	data unknown	582.401	0	0
5945	1	data unknown	772.198	0	0
5946	1	data unknown	1842.44	0	0
5947	1	data unknown	3603.43	0	0
5948	1	data unknown	842.232	0	0
5949	1	data unknown	1234.11	0	0
5950	1	data unknown	2355.83	0	0
5951	1	data unknown	94.2993	0	0
5952	1	data unknown	763.878	0	0
5953	1	data unknown	1962.37	0	0
5954	1	data unknown	1223.1	0	0
5955	1	data unknown	1640.88	0	0
5956	1	data unknown	197.182	0	0
5957	1	data unknown	686.504	0	0
5958	1	data unknown	1495.16	0	0
5959	1	data unknown	1176.36	0	0
5960	1	data unknown	1347.93	0	0
5961	1	data unknown	1198.06	0	0
5962	1	data unknown	726.204	0	0
5963	1	data unknown	2168.01	0	0
5964	1	data unknown	1022.99	0	0
5965	1	data unknown	1225.6	0	0
5966	1	data unknown	612.995	0	0
5967	1	data unknown	1502.75	0	0
5968	1	data unknown	1100.32	0	0
5969	1	data unknown	576.424	0	0
5970	1	data unknown	2549.34	0	0
5971	1	data unknown	1394.61	0	0
5972	1	data unknown	539.547	0	0
5973	1	data unknown	739.105	0	0
5974	1	data unknown	2942.85	0	0
5975	1	data unknown	777.111	0	0
5976	1	data unknown	1760.77	0	0
5977	1	data unknown	697.975	0	0
5978	1	data unknown	1930.34	0	0
5979	1	data unknown	688.259	0	0
5980	1	data unknown	1506.73	0	0
5981	1	data unknown	2765.82	0	0
5982	1	data unknown	1435.14	0	0
5983	1	data unknown	994.759	0	0
5984	1	data unknown	1609.16	0	0
5985	1	data unknown	1312.87	0	0
5986	1	data unknown	1866.18	0	0
5987	1	data unknown	897.85	0	0
5988	1	data unknown	2776.07	0	0
5989	1	data unknown	2001.48	0	0
5990	1	data unknown	838.711	0	0
5991	1	data unknown	1989.77	0	0
5992	1	data unknown	2516.76	0	0
5993	1	data unknown	1532.19	0	0
5994	1	data unknown	1086.12	0	0
5995	1	data unknown	1554.99	0	0
5996	1	data unknown	824.486	0	0
5997	1	data unknown	2271.73	0	0
5998	1	data unknown	614.281	0	0
5999	1	data unknown	1122.25	0	0
6000	1	data unknown	520.29	0	0
6001	1	data unknown	1932.43	0	0
6002	1	data unknown	637.337	0	0
6003	1	data unknown	1447.13	0	0
6004	1	data unknown	695.721	0	0
6005	1	data unknown	1275.07	0	0
6006	1	data unknown	1231.38	0	0
6007	1	data unknown	1324.96	0	0
6008	1	data unknown	568.127	0	0
6009	1	data unknown	504.33	0	0
6010	1	data unknown	1697.14	0	0
6011	1	data unknown	4820.79	0	0
6012	1	data unknown	2196.64	0	0
6013	1	data unknown	1686.05	0	0
6014	1	data unknown	915.039	0	0
6015	1	data unknown	760.944	0	0
6016	1	data unknown	1378.62	0	0
6017	1	data unknown	2392.43	0	0
6018	1	data unknown	1373.24	0	0
6019	1	data unknown	667.244	0	0
6020	1	data unknown	1128.92	0	0
6021	1	data unknown	1229.95	0	0
6022	1	data unknown	2612.76	0	0
6023	1	data unknown	646.832	0	0
6024	1	data unknown	1760.52	0	0
6025	1	data unknown	204.773	0	0
6026	1	data unknown	819.782	0	0
6027	1	data unknown	3140.97	0	0
6028	1	data unknown	2649.26	0	0
6029	1	data unknown	844.166	0	0
6030	1	data unknown	1764.71	0	0
6031	1	data unknown	599.167	0	0
6032	1	data unknown	1408.99	0	0
6033	1	data unknown	2930.93	0	0
6034	1	data unknown	2124.38	0	0
6035	1	data unknown	937.008	0	0
6036	1	data unknown	3485.51	0	0
6037	1	data unknown	1217.69	0	0
6038	1	data unknown	977.325	0	0
6039	1	data unknown	1739.14	0	0
6040	1	data unknown	1229.92	0	0
6041	1	data unknown	1190.44	0	0
6042	1	data unknown	927.555	0	0
6043	1	data unknown	1589.36	0	0
6044	1	data unknown	1233.64	0	0
6045	1	data unknown	876.091	0	0
6046	1	data unknown	1144.18	0	0
6047	1	data unknown	618.172	0	0
6048	1	data unknown	773.43	0	0
6049	1	data unknown	519.836	0	0
6050	1	data unknown	726.315	0	0
6051	1	data unknown	1390.44	0	0
6052	1	data unknown	606.777	0	0
6053	1	data unknown	730.19	0	0
6054	1	data unknown	2056.59	0	0
6055	1	data unknown	1549.51	0	0
6056	1	data unknown	2359.24	0	0
6057	1	data unknown	1524.5	0	0
6058	1	data unknown	2522.38	0	0
6059	1	data unknown	1508.66	0	0
6060	1	data unknown	1093.18	0	0
6061	1	data unknown	835.957	0	0
6062	1	data unknown	2145.41	0	0
6063	1	data unknown	1992.42	0	0
6064	1	data unknown	519.241	0	0
6065	1	data unknown	2195.06	0	0
6066	1	data unknown	2884.28	0	0
6067	1	data unknown	896.61	0	0
6068	1	data unknown	1144.18	0	0
6069	1	data unknown	1324.82	0	0
6070	1	data unknown	1824.39	0	0
6071	1	data unknown	627.754	0	0
6072	1	data unknown	631.443	0	0
6073	1	data unknown	838.123	0	0
6074	1	data unknown	608.078	0	0
6075	1	data unknown	948.277	0	0
6076	1	data unknown	3230.63	0	0
6077	1	data unknown	1353.46	0	0
6078	1	data unknown	1519.26	0	0
6079	1	data unknown	1621.36	0	0
6080	1	data unknown	3063.73	0	0
6081	1	data unknown	474.93	0	0
6082	1	data unknown	1332.53	0	0
6083	1	data unknown	1374.21	0	0
6084	1	data unknown	507.923	0	0
6085	1	data unknown	1647.68	0	0
6086	1	data unknown	591.854	0	0
6087	1	data unknown	1010.14	0	0
6088	1	data unknown	736.778	0	0
6089	1	data unknown	3654.4	0	0
6090	1	data unknown	185.242	0	0
6091	1	data unknown	1002.99	0	0
6092	1	data unknown	1472.59	0	0
6093	1	data unknown	733.791	0	0
6094	1	data unknown	890.259	0	0
6095	1	data unknown	3179.58	0	0
6096	1	data unknown	2401.98	0	0
6097	1	data unknown	1549.65	0	0
6098	1	data unknown	2179.48	0	0
6099	1	data unknown	577.48	0	0
6100	1	data unknown	3353.46	0	0
6101	1	data unknown	3042.41	0	0
6102	1	data unknown	715.687	0	0
6103	1	data unknown	603.706	0	0
6104	1	data unknown	1871.89	0	0
6105	1	data unknown	843.784	0	0
6106	1	data unknown	1251.71	0	0
6107	1	data unknown	860.447	0	0
6108	1	data unknown	2998.12	0	0
6109	1	data unknown	3988.24	0	0
6110	1	data unknown	873.905	0	0
6111	1	data unknown	595.688	0	0
6112	1	data unknown	1120.04	0	0
6113	1	data unknown	341.263	0	0
6114	1	data unknown	1282.94	0	0
6115	1	data unknown	763.828	0	0
6116	1	data unknown	504.139	0	0
6117	1	data unknown	4002.32	0	0
6118	1	data unknown	1279.27	0	0
6119	1	data unknown	525.677	0	0
6120	1	data unknown	1326.88	0	0
6121	1	data unknown	571.594	0	0
6122	1	data unknown	2596.39	0	0
6123	1	data unknown	2157.63	0	0
6124	1	data unknown	4133.66	0	0
6125	1	data unknown	681.297	0	0
6126	1	data unknown	1070.08	0	0
6127	1	data unknown	861.58	0	0
6128	1	data unknown	1837.97	0	0
6129	1	data unknown	2293.22	0	0
6130	1	data unknown	949.486	0	0
6131	1	data unknown	1144.52	0	0
6132	1	data unknown	569.355	0	0
6133	1	data unknown	6010.66	0	0
6134	1	data unknown	1264.71	0	0
6135	1	data unknown	2645.31	0	0
6136	1	data unknown	372.734	0	0
6137	1	data unknown	606.983	0	0
6138	1	data unknown	240.364	0	0
6139	1	data unknown	600.254	0	0
6140	1	data unknown	1776.88	0	0
6141	1	data unknown	743.809	0	0
6142	1	data unknown	1848.96	0	0
6143	1	data unknown	2326.68	0	0
6144	1	data unknown	2216.11	0	0
6145	1	data unknown	2922.78	0	0
6146	1	data unknown	648.785	0	0
6147	1	data unknown	1474.36	0	0
6148	1	data unknown	748.577	0	0
6149	1	data unknown	1150.22	0	0
6150	1	data unknown	720.764	0	0
6151	1	data unknown	814.621	0	0
6152	1	data unknown	1245.12	0	0
6153	1	data unknown	869.122	0	0
6154	1	data unknown	1629.4	0	0
6155	1	data unknown	2593.91	0	0
6156	1	data unknown	2282.47	0	0
6157	1	data unknown	1106.06	0	0
6158	1	data unknown	759.064	0	0
6159	1	data unknown	985.546	0	0
6160	1	data unknown	561.279	0	0
6161	1	data unknown	760.487	0	0
6162	1	data unknown	621.967	0	0
6163	1	data unknown	1280.44	0	0
6164	1	data unknown	2006.89	0	0
6165	1	data unknown	594.826	0	0
6166	1	data unknown	985.054	0	0
6167	1	data unknown	2774.07	0	0
6168	1	data unknown	612.408	0	0
6169	1	data unknown	908.348	0	0
6170	1	data unknown	1377.04	0	0
6171	1	data unknown	1962.65	0	0
6172	1	data unknown	789.81	0	0
6173	1	data unknown	1861.34	0	0
6174	1	data unknown	765.209	0	0
6175	1	data unknown	1850.8	0	0
6176	1	data unknown	1972.13	0	0
6177	1	data unknown	1487.12	0	0
6178	1	data unknown	2935.28	0	0
6179	1	data unknown	1003.66	0	0
6180	1	data unknown	1530.01	0	0
6181	1	data unknown	568.794	0	0
6182	1	data unknown	6198.18	0	0
6183	1	data unknown	1193.05	0	0
6184	1	data unknown	596.066	0	0
6185	1	data unknown	597.141	0	0
6186	1	data unknown	833.298	0	0
6187	1	data unknown	170.708	0	0
6188	1	data unknown	675.549	0	0
6189	1	data unknown	836.292	0	0
6190	1	data unknown	2651.32	0	0
6191	1	data unknown	783.52	0	0
6192	1	data unknown	984.07	0	0
6193	1	data unknown	2120.47	0	0
6194	1	data unknown	1113.7	0	0
6195	1	data unknown	700.142	0	0
6196	1	data unknown	1701.16	0	0
6197	1	data unknown	1650.96	0	0
6198	1	data unknown	2417.8	0	0
6199	1	data unknown	1240.67	0	0
6200	1	data unknown	791.443	0	0
6201	1	data unknown	598.644	0	0
6202	1	data unknown	2823.57	0	0
6203	1	data unknown	722.946	0	0
6204	1	data unknown	1695.6	0	0
6205	1	data unknown	3071.47	0	0
6206	1	data unknown	543.404	0	0
6207	1	data unknown	2153.28	0	0
6208	1	data unknown	688.744	0	0
6209	1	data unknown	1108.51	0	0
6210	1	data unknown	1151.97	0	0
6211	1	data unknown	2443.13	0	0
6212	1	data unknown	663.54	0	0
6213	1	data unknown	1573.57	0	0
6214	1	data unknown	1147.48	0	0
6215	1	data unknown	537.399	0	0
6216	1	data unknown	1791	0	0
6217	1	data unknown	1670.16	0	0
6218	1	data unknown	1105.96	0	0
6219	1	data unknown	3104	0	0
6220	1	data unknown	1207.31	0	0
6221	1	data unknown	717.606	0	0
6222	1	data unknown	831.688	0	0
6223	1	data unknown	2826.92	0	0
6224	1	data unknown	1472.51	0	0
6225	1	data unknown	1105.47	0	0
6226	1	data unknown	994.862	0	0
6227	1	data unknown	2166.55	0	0
6228	1	data unknown	1359.49	0	0
6229	1	data unknown	1869.39	0	0
6230	1	data unknown	2538.65	0	0
6231	1	data unknown	737.877	0	0
6232	1	data unknown	781.151	0	0
6233	1	data unknown	668.777	0	0
6234	1	data unknown	367.928	0	0
6235	1	data unknown	880.928	0	0
6236	1	data unknown	557.068	0	0
6237	1	data unknown	1569.84	0	0
6238	1	data unknown	2180.36	0	0
6239	1	data unknown	3822.95	0	0
6240	1	data unknown	541.05	0	0
6241	1	data unknown	522.785	0	0
6242	1	data unknown	763.313	0	0
6243	1	data unknown	548.065	0	0
6244	1	data unknown	1117.12	0	0
6245	1	data unknown	1585.99	0	0
6246	1	data unknown	2129.96	0	0
6247	1	data unknown	1118.78	0	0
6248	1	data unknown	1344.86	0	0
6249	1	data unknown	1330.86	0	0
6250	1	data unknown	1022.42	0	0
6251	1	data unknown	553.581	0	0
6252	1	data unknown	628.3	0	0
6253	1	data unknown	5187.97	0	0
6254	1	data unknown	610.825	0	0
6255	1	data unknown	304.527	0	0
6256	1	data unknown	943.531	0	0
6257	1	data unknown	1485.58	0	0
6258	1	data unknown	4446.1	0	0
6259	1	data unknown	1140.77	0	0
6260	1	data unknown	3850.44	0	0
6261	1	data unknown	710.667	0	0
6262	1	data unknown	734.592	0	0
6263	1	data unknown	1499.61	0	0
6264	1	data unknown	501.572	0	0
6265	1	data unknown	827.106	0	0
6266	1	data unknown	1941.65	0	0
6267	1	data unknown	761.15	0	0
6268	1	data unknown	2888.73	0	0
6269	1	data unknown	1509.81	0	0
6270	1	data unknown	834.629	0	0
6271	1	data unknown	517.956	0	0
6272	1	data unknown	21.3623	0	0
6273	1	data unknown	1056.64	0	0
6274	1	data unknown	786.079	0	0
6275	1	data unknown	1281.47	0	0
6276	1	data unknown	925.365	0	0
6277	1	data unknown	2469.67	0	0
6278	1	data unknown	1049.45	0	0
6279	1	data unknown	5054.27	0	0
6280	1	data unknown	645.966	0	0
6281	1	data unknown	1240.56	0	0
6282	1	data unknown	977.367	0	0
6283	1	data unknown	1232.71	0	0
6284	1	data unknown	804.226	0	0
6285	1	data unknown	568.344	0	0
6286	1	data unknown	605.232	0	0
6287	1	data unknown	2479.95	0	0
6288	1	data unknown	626.801	0	0
6289	1	data unknown	584.743	0	0
6290	1	data unknown	1711.87	0	0
6291	1	data unknown	425.453	0	0
6292	1	data unknown	724.316	0	0
6293	1	data unknown	4551.64	0	0
6294	1	data unknown	1203.12	0	0
6295	1	data unknown	1767.49	0	0
6296	1	data unknown	1024.86	0	0
6297	1	data unknown	835.217	0	0
6298	1	data unknown	836.716	0	0
6299	1	data unknown	1781.54	0	0
